expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
678|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2001-02|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1979-07-01|6.0|BADAJOZ|460.0|OLIVA DE LA FRONTERA
679|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1997-98|FEX|5|Título Universitario|2|Curso de Adaptación||||H|1970-12-07|6.0|BADAJOZ|215.0|DON BENITO
680|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2005-06|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1974-11-11|6.0|BADAJOZ|1.0|BADAJOZ
681|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1999-00|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1972-07-16|6.0|BADAJOZ|365.0|LLERENA
682|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1997-98|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1971-04-23|6.0|BADAJOZ|435.0|MONTIJO
683|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1983-04-07|6.0|BADAJOZ|410.0|MÉRIDA
684|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1974-75|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1953-10-23|6.0|BADAJOZ|435.0|MONTIJO
685|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1998-99|FEX|5|Título Universitario|2|Curso de Adaptación||||D|1973-03-03|6.0|BADAJOZ|410.0|MÉRIDA
686|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1994-95|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1971-12-02|6.0|BADAJOZ|604.0|SANTA MARTA
687|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2005-06|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1981-07-23|36.0|PONTEVEDRA|380.0|O PORRIÑO
688|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1972-11-13|6.0|BADAJOZ|785.0|ZAFRA
689|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1985-86|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1968-04-01|6.0|BADAJOZ|785.0|ZAFRA
690|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1977-78|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1946-03-11|14.0|CÓRDOBA|1.0|CÓRDOBA
691|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1982-02-05|6.0|BADAJOZ|1.0|BADAJOZ
692|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|FEX|5|Título Universitario|2|Curso de Adaptación||||H|1981-05-29|6.0|BADAJOZ|1.0|BADAJOZ
693|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1981-11-22|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
694|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2008-09|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1985-06-13|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
695|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1998-99|FEX|5|Título Universitario|2|Curso de Adaptación||||H|1975-09-24|6.0|BADAJOZ|245.0|FREGENAL DE LA SIERRA
696|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1982-05-20|6.0|BADAJOZ|687.0|VALDIVIA
697|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1995-96|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1974-03-03|6.0|BADAJOZ|1.0|BADAJOZ
698|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2005-06|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1982-06-21|6.0|BADAJOZ|1.0|BADAJOZ
699|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1978-03-07|6.0|BADAJOZ|1.0|BADAJOZ
700|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|FEB|5|Título Universitario|2|Curso de Adaptación||||D|1981-12-22|39.0|CANTABRIA|1.0|SANTANDER
701|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1991-92|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1970-10-23|6.0|BADAJOZ|300.0|LA HABA
702|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1989-90|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1972-05-31|6.0|BADAJOZ|610.0|LOS SANTOS DE MAIMONA
703|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1988-89|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1967-11-28|10.0|CÁCERES|772.0|TRUJILLO
704|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2008-09|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1977-05-21|10.0|CÁCERES|412.0|JARANDILLA DE LA VERA
705|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1987-88|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1962-10-21|10.0|CÁCERES|64.0|ALDEHUELA DEL JERTE
706|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1992-93|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1971-05-31|6.0|BADAJOZ|1.0|BADAJOZ
707|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1988-89|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1965-09-21|6.0|BADAJOZ|215.0|DON BENITO
708|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1984-85|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1963-04-27|6.0|BADAJOZ|1.0|BADAJOZ
709|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1981-03-23|6.0|BADAJOZ|1.0|BADAJOZ
710|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1980-07-14|6.0|BADAJOZ|1.0|BADAJOZ
711|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1982-12-18|6.0|BADAJOZ|410.0|MÉRIDA
712|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1982-06-18|6.0|BADAJOZ|410.0|MÉRIDA
713|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1992-93|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1975-02-21|6.0|BADAJOZ|215.0|DON BENITO
714|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1980-81|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1963-03-31|6.0|BADAJOZ|215.0|DON BENITO
715|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1987-88|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1968-09-02|20.0|GIPUZKOA|800.0|ZUMAIA
716|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1978-08-26|6.0|BADAJOZ|1.0|BADAJOZ
717|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1989-90|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1967-09-17|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
718|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1998-99|FEX|5|Título Universitario|2|Curso de Adaptación||||H|1976-07-09|20.0|GIPUZKOA|1.0|DONOSTIA-SAN SEBASTIÁN
719|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1980-03-07|6.0|BADAJOZ|725.0|VALLE DE LA SERENA
720|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1969-12-10|6.0|BADAJOZ|740.0|VILLAFRANCA DE LOS BARROS
721|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|FEB|5|Título Universitario|2|Curso de Adaptación||||D|1978-02-24|6.0|BADAJOZ|1.0|BADAJOZ
722|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1971-04-25|46.0|VALENCIA|1.0|VALENCIA
723|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2001-02|FEX|5|Título Universitario|2|Curso de Adaptación||||H|1976-07-23|6.0|BADAJOZ|410.0|MÉRIDA
724|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1971-09-02|6.0|BADAJOZ|1.0|BADAJOZ
725|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|FEB|5|Título Universitario|2|Curso de Adaptación||||D|1971-04-13|6.0|BADAJOZ|55.0|ALMENDRALEJO
726|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1980-81|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1957-07-29|8.0|BARCELONA|360.0|MATARÓ
727|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1993-94|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1967-04-11|6.0|BADAJOZ|460.0|OLIVA DE LA FRONTERA
728|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1997-98|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1975-11-16|28.0|MADRID|1.0|MADRID
729|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1998-99|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1972-05-05|6.0|BADAJOZ|1.0|BADAJOZ
730|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1994-95|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1970-03-24|6.0|BADAJOZ|1.0|BADAJOZ
731|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1983-84|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1961-01-13|6.0|BADAJOZ|1.0|BADAJOZ
732|1626|GRADO EN EDIFICACIÓN|2010-11|N|N||N|S|1990-91|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1964-04-09|6.0|BADAJOZ|450.0|NAVALVILLAR DE PELA
733|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1999-00|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1977-03-18|6.0|BADAJOZ|215.0|DON BENITO
734|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1978-01-07|6.0|BADAJOZ|1.0|BADAJOZ
735|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2007-08|SEP|5|Título Universitario|2|Curso de Adaptación||||D|1984-01-10|6.0|BADAJOZ|55.0|ALMENDRALEJO
736|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1996-97|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1972-08-04|6.0|BADAJOZ|55.0|ALMENDRALEJO
737|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1986-87|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1962-01-25|6.0|BADAJOZ|450.0|NAVALVILLAR DE PELA
738|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1999-00|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1967-03-19|6.0|BADAJOZ|230.0|ESPARRAGOSA DE LA SERENA
739|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1995-96|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1970-11-13||||
740|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1994-95|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1971-08-24|6.0|BADAJOZ|270.0|FUENTES DE LEÓN
741|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2005-06|FEB|5|Título Universitario|2|Curso de Adaptación||||D|1984-04-03|6.0|BADAJOZ|620.0|SIRUELA
742|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1986-87|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1962-02-24|28.0|MADRID|1.0|MADRID
743|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2007-08|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1981-08-18|8.0|BARCELONA|558.0|SABADELL
744|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1998-99|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1974-08-24|6.0|BADAJOZ|1.0|BADAJOZ
745|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1997-98|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1967-11-22|28.0|MADRID|1.0|MADRID
746|1626|GRADO EN EDIFICACIÓN|2010-11|N|N||N|S|1976-77|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1949-07-05||||
747|1626|GRADO EN EDIFICACIÓN|2010-11|N|N||N|N|1996-97|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1964-05-04||||
748|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2002-03|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1981-03-31|6.0|BADAJOZ|1.0|BADAJOZ
749|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2005-06|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1984-05-27|6.0|BADAJOZ|1.0|BADAJOZ
750|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2008-09|JUN|5|Título Universitario|2|Curso de Adaptación||||D|1986-03-05|6.0|BADAJOZ|1.0|BADAJOZ
751|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2000-01|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1978-11-16|6.0|BADAJOZ|55.0|ALMENDRALEJO
752|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2000-01|DIC|5|Título Universitario|2|Curso de Adaptación||||H|1978-05-24|10.0|CÁCERES|1.0|CÁCERES
753|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2004-05|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1983-07-09|6.0|BADAJOZ|1.0|BADAJOZ
754|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1973-74|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1953-04-26|6.0|BADAJOZ|635.0|TALAVERA LA REAL
755|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|2003-04|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1980-09-12|6.0|BADAJOZ|215.0|DON BENITO
756|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1994-95|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1969-06-14|28.0|MADRID|1.0|MADRID
757|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1984-85|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1964-04-08|6.0|BADAJOZ|540.0|QUINTANA DE LA SERENA
758|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1997-98|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1974-02-08|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
759|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1993-94|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1967-11-22|6.0|BADAJOZ|55.0|ALMENDRALEJO
760|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1985-86|FEB|5|Título Universitario|2|Curso de Adaptación||||H|1959-03-29|6.0|BADAJOZ|435.0|MONTIJO
761|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1982-83|JUN|5|Título Universitario|2|Curso de Adaptación||||H|1959-04-15|6.0|BADAJOZ|435.0|MONTIJO
762|1626|GRADO EN EDIFICACIÓN|2010-11|S|N||N|N|1993-94|SEP|5|Título Universitario|2|Curso de Adaptación||||H|1969-04-02|28.0|MADRID|1.0|MADRID
